Alpha,train_score,test_score
5.0,0.6052226770993911,0.6039949153327495
5.01,0.605220795286975,0.6039934693234156
5.0200000000000005,0.6052189112661485,0.6039920214197891
5.03,0.6052170250412756,0.6039905716256868
5.04,0.6052151366167118,0.603989119944919
5.05,0.6052132459968047,0.6039876663812876
5.0600000000000005,0.6052113531858938,0.6039862109385883
5.07,0.6052094581883103,0.6039847536206091
5.08,0.6052075610083772,0.6039832944311307
5.09,0.6052056616504099,0.6039818333739271
5.1000000000000005,0.6052037601187152,0.6039803704527645
5.11,0.6052018564175919,0.6039789056714024
5.12,0.6051999505513312,0.6039774390335932
5.13,0.6051980425242156,0.6039759705430818
5.14,0.6051961323405202,0.6039745002036063
5.15,0.6051942200045115,0.6039730280188975
5.16,0.6051923055204484,0.6039715539926793
5.17,0.6051903888925823,0.6039700781286685
5.18,0.6051884701251552,0.6039686004305747
5.19,0.6051865492224029,0.6039671209021005
5.2,0.6051846261885521,0.6039656395469417
5.21,0.6051827010278219,0.6039641563687868
5.22,0.6051807737444239,0.6039626713713174
5.23,0.6051788443425612,0.6039611845582082
5.24,0.6051769128264296,0.603959695933127
5.25,0.6051749792002166,0.6039582054997346
5.26,0.6051730434681022,0.6039567132616843
5.2700000000000005,0.6051711056342584,0.6039552192226234
5.28,0.6051691657028495,0.6039537233861918
5.29,0.6051672236780323,0.6039522257560225
5.3,0.6051652795639554,0.6039507263357415
5.3100000000000005,0.6051633333647596,0.6039492251289685
5.32,0.6051613850845784,0.6039477221393157
5.33,0.6051594347275375,0.6039462173703888
5.34,0.6051574822977547,0.6039447108257865
5.3500000000000005,0.60515552779934,0.6039432025091007
5.36,0.605153571236396,0.6039416924239169
5.37,0.6051516126130181,0.6039401805738133
5.38,0.6051496519332928,0.6039386669623615
5.39,0.6051476892013002,0.6039371515931264
5.4,0.6051457244211123,0.6039356344696662
5.41,0.6051437575967933,0.6039341155955322
5.42,0.6051417887324004,0.6039325949742692
5.43,0.6051398178319827,0.6039310726094151
5.44,0.6051378448995821,0.6039295485045012
5.45,0.6051358699392329,0.6039280226630521
5.46,0.6051338929549613,0.6039264950885859
5.47,0.6051319139507874,0.6039249657846137
5.48,0.6051299329307223,0.6039234347546403
5.49,0.6051279498987705,0.6039219020021638
5.5,0.6051259648589289,0.6039203675306755
5.51,0.6051239778151869,0.6039188313436603
5.5200000000000005,0.6051219887715262,0.6039172934445967
5.53,0.605119997731922,0.6039157538369563
5.54,0.6051180047003408,0.6039142125242041
5.55,0.605116009680743,0.6039126695097988
5.5600000000000005,0.6051140126770804,0.6039111247971927
5.57,0.6051120136932988,0.6039095783898311
5.58,0.6051100127333355,0.6039080302911531
5.59,0.605108009801121,0.6039064805045915
5.6000000000000005,0.6051060049005785,0.6039049290335723
5.61,0.6051039980356242,0.6039033758815151
5.62,0.6051019892101661,0.6039018210518332
5.63,0.6050999784281058,0.6039002645479333
5.64,0.6050979656933375,0.603898706373216
5.65,0.6050959510097479,0.6038971465310748
5.66,0.6050939343812167,0.6038955850248977
5.67,0.6050919158116164,0.6038940218580657
5.68,0.605089895304812,0.6038924570339534
5.69,0.6050878728646619,0.6038908905559297
5.7,0.605085848495017,0.6038893224273563
5.71,0.6050838221997208,0.603887752651589
5.72,0.6050817939826103,0.6038861812319773
5.73,0.6050797638475147,0.6038846081718647
5.74,0.6050777317982567,0.6038830334745875
5.75,0.6050756978386516,0.6038814571434765
5.76,0.6050736619725077,0.6038798791818563
5.7700000000000005,0.605071624203626,0.6038782995930445
5.78,0.6050695845358012,0.6038767183803532
5.79,0.6050675429728198,0.6038751355470877
5.8,0.6050654995184626,0.6038735510965478
5.8100000000000005,0.6050634541765021,0.6038719650320263
5.82,0.605061406950705,0.6038703773568103
5.83,0.6050593578448301,0.6038687880741804
5.84,0.6050573068626298,0.6038671971874117
5.8500000000000005,0.6050552540078495,0.6038656046997721
5.86,0.6050531992842272,0.6038640106145243
5.87,0.6050511426954945,0.6038624149349244
5.88,0.6050490842453762,0.6038608176642226
5.89,0.6050470239375896,0.6038592188056626
5.9,0.6050449617758453,0.6038576183624825
5.91,0.6050428977638478,0.6038560163379141
5.92,0.6050408319052936,0.603854412735183
5.93,0.6050387642038731,0.6038528075575091
5.94,0.6050366946632698,0.603851200808106
5.95,0.6050346232871602,0.603849592490181
5.96,0.6050325500792141,0.6038479826069361
5.97,0.6050304750430945,0.6038463711615665
5.98,0.6050283981824576,0.603844758157262
5.99,0.605026319500953,0.6038431435972063
6.0,0.6050242390022235,0.603841527484577
6.01,0.6050221566899049,0.6038399098225457
6.0200000000000005,0.6050200725676267,0.6038382906142781
6.03,0.6050179866390115,0.6038366698629339
6.04,0.6050158989076752,0.6038350475716673
6.05,0.605013809377227,0.6038334237436259
6.0600000000000005,0.6050117180512697,0.603831798381952
6.07,0.605009624933399,0.6038301714897818
6.08,0.6050075300272044,0.6038285430702454
6.09,0.6050054333362685,0.6038269131264673
6.1000000000000005,0.6050033348641675,0.6038252816615661
6.11,0.6050012346144708,0.6038236486786548
6.12,0.6049991325907413,0.6038220141808399
6.13,0.6049970287965355,0.6038203781712228
6.140000000000001,0.6049949232354029,0.6038187406528986
6.15,0.6049928159108873,0.603817101628957
6.16,0.6049907068265248,0.6038154611024815
6.17,0.604988595985846,0.6038138190765502
6.18,0.6049864833923746,0.6038121755542352
6.19,0.6049843690496277,0.603810530538603
6.2,0.604982252961116,0.6038088840327143
6.21,0.604980135130344,0.603807236039624
6.22,0.6049780155608093,0.6038055865623817
6.23,0.6049758942560035,0.6038039356040307
6.24,0.6049737712194115,0.6038022831676088
6.25,0.6049716464545118,0.6038006292561484
6.26,0.6049695199647764,0.6037989738726758
6.2700000000000005,0.6049673917536715,0.603797317020212
6.28,0.6049652618246563,0.6037956587017725
6.29,0.6049631301811836,0.6037939989203666
6.3,0.6049609968267003,0.6037923376789983
6.3100000000000005,0.6049588617646469,0.6037906749806661
6.32,0.6049567249984571,0.6037890108283627
6.33,0.604954586531559,0.6037873452250753
6.34,0.6049524463673737,0.6037856781737854
6.3500000000000005,0.6049503045093163,0.6037840096774691
6.36,0.6049481609607958,0.6037823397390971
6.37,0.6049460157252149,0.603780668361634
6.38,0.6049438688059696,0.6037789955480395
6.390000000000001,0.6049417202064504,0.6037773213012673
6.4,0.6049395699300409,0.6037756456242658
6.41,0.604937417980119,0.603773968519978
6.42,0.604935264360056,0.6037722899913411
6.43,0.6049331090732172,0.6037706100412874
6.44,0.6049309521229619,0.6037689286727428
6.45,0.6049287935126427,0.6037672458886287
6.46,0.6049266332456067,0.6037655616918605
6.47,0.6049244713251943,0.6037638760853483
6.48,0.6049223077547404,0.6037621890719969
6.49,0.604920142537573,0.6037605006547052
6.5,0.6049179756770147,0.6037588108363676
6.51,0.6049158071763817,0.6037571196198723
6.5200000000000005,0.6049136370389838,0.6037554270081024
6.53,0.6049114652681257,0.6037537330039358
6.54,0.6049092918671048,0.6037520376102447
6.55,0.6049071168392135,0.6037503408298961
6.5600000000000005,0.6049049401877375,0.6037486426657519
6.57,0.6049027619159568,0.6037469431206681
6.58,0.6049005820271456,0.6037452421974963
6.59,0.6048984005245712,0.6037435398990818
6.6000000000000005,0.6048962174114962,0.6037418362282652
6.61,0.6048940326911763,0.6037401311878815
6.62,0.6048918463668614,0.6037384247807609
6.63,0.6048896584417958,0.6037367170097276
6.640000000000001,0.6048874689192174,0.6037350078776014
6.65,0.6048852778023586,0.6037332973871963
6.66,0.6048830850944453,0.603731585541321
6.67,0.6048808907986984,0.6037298723427793
6.68,0.6048786949183322,0.6037281577943696
6.69,0.6048764974565555,0.6037264418988854
6.7,0.6048742984165706,0.6037247246591144
6.71,0.6048720978015748,0.6037230060778398
6.72,0.6048698956147589,0.6037212861578392
6.73,0.6048676918593083,0.603719564901885
6.74,0.6048654865384026,0.603717842312745
6.75,0.6048632796552148,0.6037161183931811
6.76,0.6048610712129132,0.6037143931459505
6.7700000000000005,0.6048588612146597,0.6037126665738053
6.78,0.6048566496636103,0.6037109386794925
6.79,0.6048544365629158,0.6037092094657537
6.8,0.6048522219157206,0.6037074789353257
6.8100000000000005,0.6048500057251642,0.6037057470909403
6.82,0.6048477879943792,0.6037040139353238
6.83,0.6048455687264935,0.6037022794711978
6.84,0.6048433479246289,0.6037005437012789
6.8500000000000005,0.6048411255919015,0.6036988066282785
6.86,0.6048389017314217,0.6036970682549028
6.87,0.6048366763462942,0.6036953285838533
6.88,0.6048344494396183,0.6036935876178264
6.890000000000001,0.6048322210144874,0.6036918453595135
6.9,0.6048299910739889,0.6036901018116009
6.91,0.6048277596212057,0.6036883569767699
6.92,0.6048255266592139,0.603686610857697
6.93,0.6048232921910843,0.603684863457054
6.94,0.6048210562198827,0.6036831147775069
6.95,0.6048188187486685,0.6036813648217176
6.96,0.6048165797804963,0.6036796135923426
6.97,0.6048143393184143,0.6036778610920337
6.98,0.6048120973654658,0.6036761073234378
6.99,0.6048098539246884,0.6036743522891966
7.0,0.6048076089991139,0.6036725959919472
7.01,0.6048053625917689,0.6036708384343219
7.0200000000000005,0.6048031147056744,0.6036690796189479
7.03,0.6048008653438458,0.6036673195484473
7.04,0.6047986145092932,0.603665558225438
7.05,0.604796362205021,0.6036637956525326
7.0600000000000005,0.6047941084340283,0.6036620318323391
7.07,0.6047918531993086,0.6036602667674603
7.08,0.60478959650385,0.6036585004604946
7.09,0.6047873383506355,0.6036567329140354
7.1000000000000005,0.6047850787426421,0.6036549641306713
7.11,0.6047828176828417,0.6036531941129861
7.12,0.6047805551742007,0.603651422863559
7.13,0.6047782912196804,0.6036496503849642
7.140000000000001,0.6047760258222364,0.6036478766797713
7.15,0.604773758984819,0.6036461017505449
7.16,0.604771490710373,0.6036443255998454
7.17,0.6047692210018382,0.6036425482302277
7.18,0.6047669498621489,0.6036407696442426
7.19,0.6047646772942337,0.6036389898444361
7.2,0.6047624033010165,0.603637208833349
7.21,0.6047601278854156,0.6036354266135184
7.22,0.6047578510503437,0.6036336431874756
7.23,0.6047555727987088,0.6036318585577479
7.24,0.6047532931334136,0.6036300727268578
7.25,0.6047510120573547,0.603628285697323
7.26,0.6047487295734243,0.6036264974716565
7.2700000000000005,0.6047464456845091,0.6036247080523671
7.28,0.6047441603934902,0.603622917441959
7.29,0.6047418737032442,0.6036211256429305
7.3,0.6047395856166418,0.6036193326577772
7.3100000000000005,0.6047372961365489,0.6036175384889885
7.32,0.6047350052658261,0.6036157431390503
7.33,0.6047327130073288,0.6036139466104431
7.34,0.6047304193639069,0.6036121489056435
7.3500000000000005,0.604728124338406,0.6036103500271233
7.36,0.6047258279336654,0.6036085499773494
7.37,0.6047235301525201,0.6036067487587844
7.38,0.6047212309977998,0.6036049463738866
7.390000000000001,0.6047189304723289,0.6036031428251094
7.4,0.6047166285789267,0.6036013381149019
7.41,0.6047143253204075,0.6035995322457086
7.42,0.6047120206995803,0.6035977252199696
7.43,0.6047097147192495,0.6035959170401202
7.44,0.6047074073822136,0.6035941077085916
7.45,0.604705098691267,0.6035922972278104
7.46,0.6047027886491982,0.6035904856001986
7.47,0.6047004772587913,0.6035886728281736
7.48,0.6046981645228247,0.6035868589141489
7.49,0.6046958504440727,0.6035850438605331
7.5,0.6046935350253035,0.6035832276697306
7.51,0.6046912182692812,0.6035814103441411
7.5200000000000005,0.6046889001787642,0.6035795918861602
7.53,0.6046865807565063,0.6035777722981788
7.54,0.6046842600052564,0.6035759515825834
7.55,0.6046819379277582,0.6035741297417567
7.5600000000000005,0.6046796145267503,0.603572306778076
7.57,0.6046772898049669,0.6035704826939154
7.58,0.604674963765137,0.6035686574916437
7.59,0.6046726364099839,0.6035668311736255
7.6000000000000005,0.6046703077422275,0.6035650037422214
7.61,0.6046679777645815,0.6035631751997876
7.62,0.6046656464797552,0.6035613455486757
7.63,0.6046633138904529,0.6035595147912332
7.640000000000001,0.6046609799993743,0.6035576829298028
7.65,0.6046586448092137,0.603555849966724
7.66,0.604656308322661,0.6035540159043309
7.67,0.604653970542401,0.6035521807449536
7.68,0.6046516314711139,0.6035503444909183
7.69,0.6046492911114747,0.6035485071445464
7.7,0.6046469494661537,0.6035466687081555
7.71,0.6046446065378166,0.6035448291840587
7.72,0.6046422623291239,0.6035429885745648
7.73,0.6046399168427319,0.6035411468819785
7.74,0.6046375700812912,0.6035393041086001
7.75,0.6046352220474487,0.603537460256726
7.76,0.6046328727438457,0.603535615328648
7.7700000000000005,0.6046305221731189,0.603533769326654
7.78,0.6046281703379004,0.6035319222530275
7.79,0.6046258172408179,0.6035300741100477
7.8,0.6046234628844935,0.6035282248999899
7.8100000000000005,0.6046211072715452,0.6035263746251254
7.82,0.6046187504045861,0.6035245232877207
7.83,0.6046163922862248,0.6035226708900385
7.84,0.604614032919065,0.6035208174343376
7.8500000000000005,0.6046116723057052,0.6035189629228721
7.86,0.6046093104487403,0.6035171073578925
7.87,0.6046069473507599,0.6035152507416448
7.88,0.6046045830143489,0.603513393076371
7.890000000000001,0.6046022174420875,0.6035115343643093
7.9,0.6045998506365517,0.6035096746076929
7.91,0.6045974826003124,0.6035078138087521
7.92,0.6045951133359361,0.6035059519697124
7.930000000000001,0.6045927428459845,0.603504089092795
7.94,0.6045903711330148,0.6035022251802176
7.95,0.6045879981995799,0.6035003602341937
7.96,0.6045856240482272,0.6034984942569327
7.97,0.6045832486815008,0.6034966272506395
7.98,0.6045808721019392,0.6034947592175159
7.99,0.6045784943120767,0.6034928901597587
8.0,0.6045761153144432,0.6034910200795613
8.01,0.6045737351115634,0.6034891489791132
8.02,0.6045713537059585,0.6034872768605989
8.03,0.6045689711001443,0.6034854037262001
8.040000000000001,0.6045665872966324,0.6034835295780938
8.05,0.6045642022979297,0.6034816544184533
8.06,0.6045618161065391,0.6034797782494478
8.07,0.6045594287249585,0.6034779010732425
8.08,0.6045570401556813,0.6034760228919986
8.09,0.604554650401197,0.6034741437078738
8.1,0.6045522594639896,0.6034722635230212
8.11,0.6045498673465399,0.6034703823395904
8.120000000000001,0.6045474740513233,0.6034685001597266
8.13,0.6045450795808107,0.6034666169855718
8.14,0.6045426839374695,0.6034647328192636
8.15,0.6045402871237618,0.6034628476629358
8.16,0.6045378891421455,0.603460961518718
8.17,0.6045354899950743,0.6034590743887365
8.18,0.6045330896849972,0.603457186275113
8.19,0.6045306882143591,0.6034552971799663
8.2,0.6045282855856001,0.6034534071054101
8.21,0.6045258818011565,0.6034515160535554
8.22,0.6045234768634598,0.6034496240265084
8.23,0.6045210707749371,0.6034477310263722
8.24,0.6045186635380113,0.6034458370552456
8.25,0.6045162551551012,0.6034439421152237
8.26,0.604513845628621,0.6034420462083976
8.27,0.6045114349609801,0.6034401493368551
8.28,0.6045090231545847,0.6034382515026797
8.290000000000001,0.6045066102118356,0.6034363527079509
8.3,0.6045041961351296,0.6034344529547453
8.31,0.60450178092686,0.6034325522451347
8.32,0.6044993645894146,0.6034306505811877
8.33,0.6044969471251778,0.603428747964969
8.34,0.6044945285365291,0.6034268443985394
8.35,0.6044921088258441,0.6034249398839563
8.36,0.6044896879954944,0.6034230344232728
8.370000000000001,0.6044872660478466,0.6034211280185389
8.38,0.6044848429852638,0.6034192206718001
8.39,0.6044824188101046,0.6034173123850988
8.4,0.6044799935247229,0.6034154031604735
8.41,0.6044775671314694,0.6034134929999591
8.42,0.6044751396326897,0.6034115819055861
8.43,0.6044727110307255,0.603409669879382
8.44,0.6044702813279146,0.6034077569233708
8.45,0.6044678505265899,0.6034058430395721
8.46,0.604465418629081,0.6034039282300021
8.47,0.6044629856377126,0.6034020124966736
8.48,0.6044605515548057,0.6034000958415955
8.49,0.6044581163826769,0.6033981782667727
8.5,0.6044556801236387,0.6033962597742071
8.51,0.6044532427799998,0.6033943403658966
8.52,0.6044508043540642,0.6033924200438354
8.53,0.6044483648481321,0.6033904988100142
8.540000000000001,0.6044459242644995,0.6033885766664201
8.55,0.6044434826054587,0.6033866536150364
8.56,0.6044410398732971,0.603384729657843
8.57,0.6044385960702985,0.6033828047968163
8.58,0.6044361511987428,0.6033808790339285
8.59,0.6044337052609056,0.6033789523711488
8.6,0.6044312582590581,0.6033770248104426
8.61,0.6044288101954682,0.6033750963537717
8.620000000000001,0.604426361072399,0.6033731670030944
8.63,0.6044239108921099,0.6033712367603655
8.64,0.6044214596568567,0.6033693056275362
8.65,0.60441900736889,0.6033673736065539
8.66,0.6044165540304576,0.6033654406993627
8.67,0.6044140996438025,0.6033635069079031
8.68,0.6044116442111644,0.6033615722341121
8.69,0.6044091877347781,0.6033596366799232
8.700000000000001,0.6044067302168752,0.6033577002472664
8.71,0.6044042716596829,0.6033557629380681
8.72,0.6044018120654243,0.6033538247542511
8.73,0.6043993514363193,0.6033518856977349
8.74,0.6043968897745826,0.6033499457704354
8.75,0.6043944270824264,0.6033480049742652
8.76,0.6043919633620578,0.6033460633111332
8.77,0.6043894986156804,0.6033441207829449
8.78,0.6043870328454938,0.6033421773916021
8.790000000000001,0.6043845660536937,0.6033402331390039
8.8,0.604382098242472,0.6033382880270449
8.81,0.6043796294140167,0.6033363420576172
8.82,0.6043771595705116,0.6033343952326088
8.83,0.6043746887141369,0.6033324475539046
8.84,0.6043722168470689,0.6033304990233859
8.85,0.6043697439714795,0.6033285496429308
8.86,0.6043672700895377,0.6033265994144139
8.870000000000001,0.6043647952034077,0.6033246483397063
8.88,0.6043623193152505,0.6033226964206757
8.89,0.604359842427223,0.6033207436591865
8.9,0.6043573645414779,0.6033187900570998
8.91,0.6043548856601648,0.6033168356162729
8.92,0.604352405785429,0.6033148803385602
8.93,0.6043499249194121,0.6033129242258127
8.94,0.6043474430642516,0.6033109672798778
8.950000000000001,0.6043449602220816,0.6033090095025995
8.96,0.6043424763950322,0.6033070508958188
8.97,0.6043399915852301,0.6033050914613729
8.98,0.6043375057947973,0.6033031312010964
8.99,0.604335019025853,0.6033011701168195
9.0,0.604332531280512,0.6032992082103701
9.01,0.6043300425608857,0.6032972454835721
9.02,0.6043275528690817,0.6032952819382464
9.03,0.6043250622072034,0.6032933175762107
9.040000000000001,0.6043225705773511,0.6032913523992793
9.05,0.6043200779816207,0.6032893864092628
9.06,0.6043175844221053,0.6032874196079692
9.07,0.6043150899008934,0.6032854519972026
9.08,0.6043125944200702,0.6032834835787644
9.09,0.6043100979817169,0.6032815143544522
9.1,0.6043076005879116,0.6032795443260608
9.11,0.6043051022407278,0.6032775734953812
9.120000000000001,0.604302602942236,0.603275601864202
9.13,0.6043001026945032,0.6032736294343077
9.14,0.6042976014995919,0.6032716562074802
9.15,0.6042950993595615,0.6032696821854975
9.16,0.6042925962764679,0.6032677073701349
9.17,0.6042900922523629,0.6032657317631644
9.18,0.6042875872892947,0.6032637553663548
9.19,0.6042850813893083,0.6032617781814715
9.200000000000001,0.6042825745544445,0.603259800210277
9.21,0.6042800667867408,0.6032578214545303
9.22,0.6042775580882314,0.6032558419159875
9.23,0.6042750484609458,0.6032538615964009
9.24,0.6042725379069112,0.6032518804975207
9.25,0.6042700264281506,0.6032498986210928
9.26,0.6042675140266831,0.6032479159688611
9.27,0.6042650007045246,0.6032459325425651
9.28,0.6042624864636876,0.603243948343942
9.290000000000001,0.6042599713061806,0.6032419633747257
9.3,0.6042574552340088,0.6032399776366467
9.31,0.6042549382491738,0.6032379911314325
9.32,0.6042524203536734,0.6032360038608078
9.33,0.6042499015495023,0.6032340158264937
9.34,0.6042473818386513,0.6032320270302085
9.35,0.6042448612231077,0.603230037473667
9.36,0.6042423397048559,0.6032280471585814
9.370000000000001,0.6042398172858755,0.6032260560866606
9.38,0.604237293968144,0.6032240642596101
9.39,0.6042347697536342,0.6032220716791328
9.4,0.6042322446443164,0.6032200783469284
9.41,0.6042297186421566,0.603218084264693
9.42,0.6042271917491178,0.6032160894341208
9.43,0.6042246639671595,0.6032140938569014
9.44,0.6042221352982374,0.6032120975347227
9.450000000000001,0.6042196057443041,0.6032101004692687
9.46,0.6042170753073086,0.6032081026622209
9.47,0.6042145439891963,0.6032061041152572
9.48,0.6042120117919092,0.6032041048300532
9.49,0.6042094787173864,0.6032021048082805
9.5,0.6042069447675625,0.6032001040516088
9.51,0.6042044099443697,0.6031981025617037
9.52,0.6042018742497364,0.6031961003402286
9.53,0.6041993376855872,0.6031940973888434
9.540000000000001,0.6041968002538438,0.6031920937092056
9.55,0.6041942619564244,0.6031900893029687
9.56,0.6041917227952438,0.603188084171784
9.57,0.604189182772213,0.6031860783173001
9.58,0.6041866418892404,0.6031840717411616
9.59,0.6041841001482304,0.6031820644450108
9.6,0.6041815575510842,0.6031800564304868
9.61,0.6041790140996997,0.6031780476992263
9.620000000000001,0.6041764697959713,0.6031760382528621
9.63,0.6041739246417902,0.6031740280930249
9.64,0.6041713786390441,0.6031720172213417
9.65,0.6041688317896178,0.6031700056394373
9.66,0.6041662840953921,0.6031679933489331
9.67,0.6041637355582448,0.6031659803514476
9.68,0.6041611861800505,0.6031639666485968
9.69,0.6041586359626805,0.6031619522419931
9.700000000000001,0.6041560849080021,0.6031599371332466
9.71,0.6041535330178804,0.603157921323964
9.72,0.6041509802941765,0.6031559048157495
9.73,0.6041484267387482,0.6031538876102043
9.74,0.6041458723534504,0.6031518697089264
9.75,0.6041433171401345,0.6031498511135115
9.76,0.6041407611006484,0.6031478318255521
9.77,0.6041382042368372,0.6031458118466374
9.78,0.6041356465505423,0.6031437911783546
9.790000000000001,0.6041330880436021,0.6031417698222874
9.8,0.6041305287178518,0.6031397477800168
9.81,0.6041279685751232,0.6031377250531211
9.82,0.6041254076172449,0.6031357016431753
9.83,0.6041228458460424,0.6031336775517524
9.84,0.6041202832633377,0.6031316527804218
9.85,0.6041177198709498,0.6031296273307505
9.86,0.6041151556706944,0.6031276012043021
9.870000000000001,0.604112590664384,0.603125574402638
9.88,0.6041100248538283,0.6031235469273168
9.89,0.604107458240833,0.6031215187798938
9.9,0.6041048908272011,0.6031194899619219
9.91,0.6041023226147326,0.603117460474951
9.92,0.6040997536052239,0.603115430320528
9.93,0.6040971838004685,0.6031133995001976
9.94,0.6040946132022564,0.6031113680155014
9.950000000000001,0.6040920418123752,0.603109335867978
9.96,0.6040894696326085,0.6031073030591636
9.97,0.604086896664737,0.6031052695905914
9.98,0.6040843229105386,0.603103235463792
9.99,0.6040817483717875,0.6031012006802929
10.0,0.6040791730502555,0.6030991652416193
